season,week,celebrity_name,fan_vote_share,method
16,5,D. L. Hughley,0.0855053920376476,percent
16,5,Andy Dick,0.11791309953678938,percent
16,5,Kellie Pickler,0.14154456274937458,percent
16,5,Sean Lowe,0.11829150372355746,percent
16,6,Ingo Rademacher,0.15424242795533596,percent
16,6,Zendaya,0.11631705463767754,percent
16,6,Victor Ortiz,0.101216921234776,percent
16,6,Alexandra Raisman,0.09044240456179413,percent
16,6,Jacoby Jones,0.1449346725867272,percent
16,6,Andy Dick,0.13635561387326886,percent
16,6,Kellie Pickler,0.14542396051669587,percent
16,6,Sean Lowe,0.11106694463372455,percent
16,7,Ingo Rademacher,0.14512746007040261,percent
16,7,Zendaya,0.14216747715961023,percent
16,7,Alexandra Raisman,0.12166985590023145,percent
16,7,Jacoby Jones,0.1486133274964181,percent
16,7,Andy Dick,0.13204356420733318,percent
16,7,Kellie Pickler,0.16122050408660107,percent
16,7,Sean Lowe,0.14915781107940337,percent
16,8,Ingo Rademacher,0.17111387734240435,percent
16,8,Zendaya,0.17600972910687118,percent
16,8,Alexandra Raisman,0.16228834901976696,percent
16,8,Jacoby Jones,0.17854002802447624,percent
16,8,Kellie Pickler,0.17087594407921408,percent
16,8,Sean Lowe,0.1411720724272672,percent
16,9,Ingo Rademacher,0.1819365783092007,percent
16,9,Zendaya,0.2152087252754455,percent
16,9,Alexandra Raisman,0.20668619900177757,percent
16,9,Jacoby Jones,0.20036052141515692,percent
16,9,Kellie Pickler,0.19580797599841931,percent
16,10,Zendaya,0.2728507795625945,percent
16,10,Alexandra Raisman,0.2406064257065289,percent
16,10,Jacoby Jones,0.25269905954935273,percent
16,10,Kellie Pickler,0.2338437351815239,percent
17,1,Valerie Harper,0.1184559664330404,percent
17,1,Brant Daugherty,0.16332429479632907,percent
17,1,Elizabeth Berkley Lauren,0.05105098833987414,percent
17,1,Leah Remini,0.0435094334571579,percent
17,1,Corbin Bleu,0.0904069325870817,percent
17,1,Amber Riley,0.19667127443139126,percent
17,1,Keyshawn Johnson,0.049260863761616834,percent
17,1,Bill Engvall,0.05298673868565681,percent
17,1,Christina Milian,0.01685306157265245,percent
17,1,"Nicole ""Snooki"" Polizzi",0.025872246503871793,percent
17,1,Jack Osbourne,0.08776866846478239,percent
17,1,Bill Nye,0.10383953096654527,percent
17,2,Valerie Harper,0.11740504309225601,percent
17,2,Brant Daugherty,0.102067036612854,percent
17,2,Elizabeth Berkley Lauren,0.06576536378174135,percent
17,2,Leah Remini,0.07473564103638895,percent
17,2,Corbin Bleu,0.08431035158174008,percent
17,2,Amber Riley,0.10250420912619931,percent
17,2,Keyshawn Johnson,0.06427190559708967,percent
17,2,Bill Engvall,0.07481173662795847,percent
17,2,Christina Milian,0.0765443219927838,percent
17,2,"Nicole ""Snooki"" Polizzi",0.07969769248191635,percent
17,2,Jack Osbourne,0.08622780793024759,percent
17,2,Bill Nye,0.07165889013882447,percent
17,3,Valerie Harper,0.09093251179437341,percent
17,3,Brant Daugherty,0.09536262330608053,percent
17,3,Elizabeth Berkley Lauren,0.0790398873120356,percent
17,3,Leah Remini,0.09033337592695626,percent
17,3,Corbin Bleu,0.10239966748573866,percent
17,3,Amber Riley,0.08124536425288695,percent
17,3,Bill Engvall,0.10299201815973821,percent
17,3,Christina Milian,0.08462571800979943,percent
17,3,"Nicole ""Snooki"" Polizzi",0.10554904579624542,percent
17,3,Jack Osbourne,0.10046673002748699,percent
17,3,Bill Nye,0.06705305792865865,percent
17,4,Valerie Harper,0.0831599971022171,percent
17,4,Brant Daugherty,0.11522643128703305,percent
17,4,Elizabeth Berkley Lauren,0.11443345911971863,percent
17,4,Leah Remini,0.10179097974154085,percent
17,4,Corbin Bleu,0.1114734469553027,percent
17,4,Amber Riley,0.09093381664033012,percent
17,4,Bill Engvall,0.09662479575051261,percent
17,4,Christina Milian,0.0934915432683518,percent
17,4,"Nicole ""Snooki"" Polizzi",0.08984878670100441,percent
17,4,Jack Osbourne,0.10301674343398881,percent
17,5,Brant Daugherty,0.13892051700996141,percent
17,5,Elizabeth Berkley Lauren,0.13804502500462842,percent
17,5,Leah Remini,0.12382169947478089,percent
17,5,Corbin Bleu,0.1112914745680328,percent
17,5,Amber Riley,0.10269151423951589,percent
17,5,Bill Engvall,0.11051430514841182,percent
17,5,Christina Milian,0.08274040862963589,percent
17,5,"Nicole ""Snooki"" Polizzi",0.08875729254812438,percent
17,5,Jack Osbourne,0.10321776337690858,percent
17,6,Brant Daugherty,0.18296415026928595,percent
17,6,Elizabeth Berkley Lauren,0.17183244733847378,percent
17,6,Leah Remini,0.13181806874451155,percent
17,6,Corbin Bleu,0.0305240789205481,percent
17,6,Amber Riley,0.12343518220027425,percent
17,6,Bill Engvall,0.1841881010958821,percent
17,6,"Nicole ""Snooki"" Polizzi",0.09955806183092689,percent
17,6,Jack Osbourne,0.07567990960009734,percent
17,7,Brant Daugherty,0.14099400796566358,percent
17,7,Elizabeth Berkley Lauren,0.11112403563353362,percent
17,7,Leah Remini,0.14031206729655557,percent
17,7,Corbin Bleu,0.09754321079972128,percent
17,7,Amber Riley,0.10042200081086405,percent
17,7,Bill Engvall,0.14505993554192673,percent
17,7,"Nicole ""Snooki"" Polizzi",0.08941857927744859,percent
17,7,Jack Osbourne,0.17512616267428668,percent
17,8,Brant Daugherty,0.1137989991700866,percent
17,8,Elizabeth Berkley Lauren,0.12762796641565857,percent
17,8,Leah Remini,0.14889542122826505,percent
17,8,Corbin Bleu,0.1304016415410733,percent
17,8,Amber Riley,0.1402412957030477,percent
17,8,Bill Engvall,0.1701612865276648,percent
17,8,Jack Osbourne,0.16887338941420416,percent
17,9,Elizabeth Berkley Lauren,0.1350172615622445,percent
17,9,Leah Remini,0.16009724561076774,percent
17,9,Corbin Bleu,0.14179986386954468,percent
17,9,Amber Riley,0.19151991410551836,percent
17,9,Bill Engvall,0.1814465604659113,percent
17,9,Jack Osbourne,0.19011915438601354,percent
17,10,Leah Remini,0.15852730191851153,percent
17,10,Corbin Bleu,0.19339093295183699,percent
17,10,Amber Riley,0.2361283795517005,percent
17,10,Bill Engvall,0.1880389409656179,percent
17,10,Jack Osbourne,0.22391444461233323,percent
17,11,Corbin Bleu,0.22837366285354704,percent
17,11,Amber Riley,0.29034795231512117,percent
17,11,Bill Engvall,0.21927707638063398,percent
17,11,Jack Osbourne,0.2620013084506977,percent
18,1,Billy Dee Williams,0.12475988071550254,percent
18,1,Danica McKellar,0.05297163271019989,percent
18,1,James Maslow,0.11056171091953397,percent
18,1,Candace Cameron Bure,0.10554037452275372,percent
18,1,Sean Avery,0.14776326593987718,percent
18,1,Diana Nyad,0.011145647131231588,percent
18,1,Charlie White,0.056352084439900606,percent
18,1,Amy Purdy,0.11315362148747778,percent
18,1,Meryl Davis,0.11400873679695184,percent
18,1,Drew Carey,0.0539614095751877,percent
18,1,Cody Simpson,0.06867857749795583,percent
18,1,NeNe Leakes,0.041103058263427465,percent
18,2,Billy Dee Williams,0.0913754927460222,percent
18,2,Danica McKellar,0.06839131284766119,percent
18,2,James Maslow,0.08762301583429649,percent
18,2,Candace Cameron Bure,0.126592608218854,percent
18,2,Sean Avery,0.06367465984621601,percent
18,2,Charlie White,0.11190524056561515,percent
18,2,Amy Purdy,0.08476172239402782,percent
18,2,Meryl Davis,0.08058026880230496,percent
18,2,Drew Carey,0.08036310871680367,percent
18,2,Cody Simpson,0.1052022474699152,percent
18,2,NeNe Leakes,0.09953032255828342,percent
18,3,Danica McKellar,0.06214955598159262,percent
18,3,James Maslow,0.0580835223268852,percent
18,3,Candace Cameron Bure,0.10773091363627942,percent
18,3,Charlie White,0.2293570530506643,percent
18,3,Amy Purdy,0.18267248520177393,percent
18,3,Meryl Davis,0.10161711831717425,percent
18,3,Drew Carey,0.017427123585591238,percent
18,3,Cody Simpson,0.08020984102882528,percent
18,3,NeNe Leakes,0.16075238687121363,percent
18,4,Danica McKellar,0.1045489226743758,percent
18,4,James Maslow,0.10242594265188963,percent
18,4,Candace Cameron Bure,0.1650511517238981,percent
18,4,Charlie White,0.2206191601921674,percent
18,4,Amy Purdy,0.1522737823593657,percent
18,4,Meryl Davis,0.04041998272145001,percent
18,4,Drew Carey,0.04225938420802292,percent
18,4,Cody Simpson,0.01970616397635678,percent
18,4,NeNe Leakes,0.15269550949247365,percent
18,5,Danica McKellar,0.1398751598376686,percent
18,5,James Maslow,0.12203904631708379,percent
18,5,Candace Cameron Bure,0.09200731732784934,percent
18,5,Charlie White,0.1293633646759074,percent
18,5,Amy Purdy,0.10645753590250258,percent
18,5,Meryl Davis,0.1071736099953881,percent
18,5,Drew Carey,0.10216152607461909,percent
18,5,Cody Simpson,0.07719725931049193,percent
18,5,NeNe Leakes,0.12372518055848902,percent
18,6,Danica McKellar,0.133270688858951,percent
18,6,James Maslow,0.11964011123916173,percent
18,6,Candace Cameron Bure,0.13474231686022556,percent
18,6,Charlie White,0.15087725139031866,percent
18,6,Amy Purdy,0.10118569312133772,percent
18,6,Meryl Davis,0.13482078688831864,percent
18,6,Drew Carey,0.1061819073419439,percent
18,6,NeNe Leakes,0.11928124429974285,percent
18,7,Danica McKellar,0.13766783596210339,percent
18,7,James Maslow,0.139601951738189,percent
18,7,Candace Cameron Bure,0.1662645836681124,percent
18,7,Charlie White,0.13260762216172206,percent
18,7,Amy Purdy,0.13201513619297162,percent
18,7,Meryl Davis,0.162962516654765,percent
18,7,NeNe Leakes,0.12888035362213654,percent
18,8,Danica McKellar,0.14442195348302386,percent
18,8,James Maslow,0.16316142537282413,percent
18,8,Candace Cameron Bure,0.19788094659836383,percent
18,8,Charlie White,0.14554946331729599,percent
18,8,Amy Purdy,0.17729484109635765,percent
18,8,Meryl Davis,0.17169137013213456,percent
18,9,James Maslow,0.18936334879299596,percent
18,9,Candace Cameron Bure,0.23346314652609626,percent
18,9,Charlie White,0.1484168225308389,percent
18,9,Amy Purdy,0.217303266336118,percent
18,9,Meryl Davis,0.211453415813951,percent
18,10,James Maslow,0.22712788723005173,percent
18,10,Candace Cameron Bure,0.26628999647133306,percent
18,10,Amy Purdy,0.2522984697245929,percent
18,10,Meryl Davis,0.2542836465740224,percent
19,1,Antonio Sabato Jr.,0.08661554204177634,percent
19,1,Jonathan Bennett,0.07849481282177703,percent
19,1,Lea Thompson,0.08796996729328342,percent
19,1,Janel Parrish,0.07317983517290763,percent
19,1,Alfonso Ribeiro,0.056399137379368566,percent
19,1,Lolo Jones,0.04333631350301967,percent
19,1,Randy Couture,0.10279061639452536,percent
19,1,Tommy Chong,0.10950428363028755,percent
19,1,Betsey Johnson,0.08139554078804613,percent
19,1,Michael Waltrip,0.07521701609300076,percent
19,1,Tavis Smiley,0.055947304504762166,percent
19,1,Bethany Mota,0.06879967161635783,percent
19,1,Sadie Robertson,0.08034995876088763,percent
19,2,Antonio Sabato Jr.,0.08328831549469787,percent
19,2,Jonathan Bennett,0.11188268934187946,percent
19,2,Lea Thompson,0.08935246340721219,percent
19,2,Janel Parrish,0.07956160750261981,percent
19,2,Alfonso Ribeiro,0.06956788911105424,percent
19,2,Randy Couture,0.07121032453633959,percent
19,2,Tommy Chong,0.10451287658045612,percent
19,2,Betsey Johnson,0.10364570420005609,percent
19,2,Michael Waltrip,0.07526725353733697,percent
19,2,Tavis Smiley,0.05864592747322223,percent
19,2,Bethany Mota,0.07826391838004763,percent
19,2,Sadie Robertson,0.07480103043507765,percent
19,3,Antonio Sabato Jr.,0.07221794055372284,percent
19,3,Jonathan Bennett,0.08926847918986759,percent
19,3,Lea Thompson,0.1021194992482118,percent
19,3,Janel Parrish,0.09633791709077476,percent
19,3,Alfonso Ribeiro,0.09183046097744937,percent
19,3,Randy Couture,0.07500290971862253,percent
19,3,Tommy Chong,0.09426302228531738,percent
19,3,Betsey Johnson,0.08270047898831966,percent
19,3,Michael Waltrip,0.1083476174039157,percent
19,3,Bethany Mota,0.08318421459186372,percent
19,3,Sadie Robertson,0.1047274599519345,percent
19,4,Antonio Sabato Jr.,0.09098762425622929,percent
19,4,Jonathan Bennett,0.10795779154274932,percent
19,4,Lea Thompson,0.0990510014633558,percent
19,4,Janel Parrish,0.131369798463446,percent
19,4,Alfonso Ribeiro,0.09729795182706621,percent
19,4,Tommy Chong,0.10519052525121587,percent
19,4,Betsey Johnson,0.07735450461989006,percent
19,4,Michael Waltrip,0.11281627781999784,percent
19,4,Bethany Mota,0.10976636793185775,percent
19,4,Sadie Robertson,0.06820815682419201,percent
19,5,Antonio Sabato Jr.,0.08179362912992366,percent
19,5,Jonathan Bennett,0.03427904032791,percent
19,5,Lea Thompson,0.06323511982772889,percent
19,5,Janel Parrish,0.04527979502381724,percent
19,5,Alfonso Ribeiro,0.2224090239853142,percent
19,5,Tommy Chong,0.10758197952391678,percent
19,5,Michael Waltrip,0.14080357017279166,percent
19,5,Bethany Mota,0.20752543409245341,percent
19,5,Sadie Robertson,0.09709240791614406,percent
19,6,Antonio Sabato Jr.,0.10875353294111678,percent
19,6,Jonathan Bennett,0.06850353162447269,percent
19,6,Lea Thompson,0.11494030532846285,percent
19,6,Janel Parrish,0.11157162741293343,percent
19,6,Alfonso Ribeiro,0.12754898550924762,percent
19,6,Tommy Chong,0.10992592212616087,percent
19,6,Michael Waltrip,0.12024227032916479,percent
19,6,Bethany Mota,0.12095025316729234,percent
19,6,Sadie Robertson,0.11756357156114862,percent
19,7,Antonio Sabato Jr.,0.09311989150987258,percent
19,7,Lea Thompson,0.14306067978006468,percent
19,7,Janel Parrish,0.12631169007126478,percent
19,7,Alfonso Ribeiro,0.1644602688935884,percent
19,7,Tommy Chong,0.11715585006628378,percent
19,7,Michael Waltrip,0.11583341241924877,percent
19,7,Bethany Mota,0.12754236527389326,percent
19,7,Sadie Robertson,0.11251584198578392,percent
19,8,Lea Thompson,0.14751272939688861,percent
19,8,Janel Parrish,0.151763361816962,percent
19,8,Alfonso Ribeiro,0.18315173531006576,percent
19,8,Tommy Chong,0.1369889918997523,percent
19,8,Michael Waltrip,0.10707940881356731,percent
19,8,Bethany Mota,0.13667025174717826,percent
19,8,Sadie Robertson,0.13683352101558585,percent
19,9,Lea Thompson,0.1369698875045364,percent
19,9,Janel Parrish,0.1837135447263709,percent
19,9,Alfonso Ribeiro,0.19316883033176419,percent
19,9,Tommy Chong,0.1711150360975525,percent
19,9,Bethany Mota,0.1612808900862442,percent
19,9,Sadie Robertson,0.15375181125353196,percent
19,10,Janel Parrish,0.22754331329138675,percent
19,10,Alfonso Ribeiro,0.2154515276978053,percent
19,10,Tommy Chong,0.16870052464268326,percent
19,10,Bethany Mota,0.1941858201742066,percent
19,10,Sadie Robertson,0.1941188141939181,percent
19,11,Janel Parrish,0.25718916720741514,percent
19,11,Alfonso Ribeiro,0.25938338218410495,percent
19,11,Bethany Mota,0.24212068872215015,percent
19,11,Sadie Robertson,0.24130676188632977,percent
20,1,Suzanne Somers,0.08581905264329764,percent
20,1,Willow Shields,0.1626447079597158,percent
20,1,Riker Lynch,0.07569347268393656,percent
20,1,Rumer Willis,0.09489251211772952,percent
20,1,Nastia Liukin,0.05783886206940906,percent
20,1,Michael Sam,0.026530901524866816,percent
20,1,Robert Herjavec,0.1289422374605009,percent
20,1,Charlotte McKinney,0.022401711369900063,percent
20,1,Noah Galloway,0.09572698681386109,percent
20,1,Redfoo,0.13604603565794862,percent
20,1,Patti LaBelle,0.014239839344343957,percent
20,1,Chris Soules,0.09922368035448986,percent
20,2,Suzanne Somers,0.07355469948232106,percent
20,2,Willow Shields,0.08256698392607094,percent
20,2,Riker Lynch,0.12580044702016135,percent
20,2,Rumer Willis,0.0735995229841433,percent
20,2,Nastia Liukin,0.06009948312019344,percent
20,2,Michael Sam,0.08021479283150856,percent
20,2,Robert Herjavec,0.07652018473394075,percent
20,2,Charlotte McKinney,0.10086722346003697,percent
20,2,Noah Galloway,0.09413589884653141,percent
20,2,Redfoo,0.05680142240660167,percent
20,2,Patti LaBelle,0.07922248992075856,percent
20,2,Chris Soules,0.09661685126773206,percent
20,3,Suzanne Somers,0.08542385387970253,percent
20,3,Willow Shields,0.10293244453769623,percent
20,3,Riker Lynch,0.10916596653220977,percent
20,3,Rumer Willis,0.07761097958771142,percent
20,3,Nastia Liukin,0.08407955470385788,percent
20,3,Michael Sam,0.09631552941311183,percent
20,3,Robert Herjavec,0.09157774696037388,percent
20,3,Charlotte McKinney,0.07311436293053897,percent
20,3,Noah Galloway,0.09500388729796276,percent
20,3,Patti LaBelle,0.07529977043564524,percent
20,3,Chris Soules,0.10947590372118972,percent
20,4,Suzanne Somers,0.10164352479362086,percent
20,4,Willow Shields,0.11131395304952597,percent
20,4,Riker Lynch,0.08874272884506015,percent
20,4,Rumer Willis,0.08893649556356147,percent
20,4,Nastia Liukin,0.1222812008972542,percent
20,4,Michael Sam,0.08610692437027785,percent
20,4,Robert Herjavec,0.10199073119389476,percent
20,4,Noah Galloway,0.0886240615417577,percent
20,4,Patti LaBelle,0.105606448267234,percent
20,4,Chris Soules,0.10475393147781314,percent
20,5,Suzanne Somers,0.07679772314520844,percent
20,5,Willow Shields,0.12259233437565109,percent
20,5,Riker Lynch,0.09816424121420042,percent
20,5,Rumer Willis,0.11388289295660191,percent
20,5,Nastia Liukin,0.12927168333139347,percent
20,5,Robert Herjavec,0.11716507575600087,percent
20,5,Noah Galloway,0.08923450961652739,percent
20,5,Patti LaBelle,0.12243231298513754,percent
20,5,Chris Soules,0.13045922661927892,percent
20,6,Willow Shields,0.10872869265356838,percent
20,6,Riker Lynch,0.11355588167417413,percent
20,6,Rumer Willis,0.15189918761814006,percent
20,6,Nastia Liukin,0.1389917132593198,percent
20,6,Robert Herjavec,0.12570964631306653,percent
20,6,Noah Galloway,0.1360651860988783,percent
20,6,Patti LaBelle,0.10584271619590786,percent
20,6,Chris Soules,0.11920697618694497,percent
20,7,Willow Shields,0.08621072684228485,percent
20,7,Riker Lynch,0.11747238289546859,percent
20,7,Rumer Willis,0.19588435973047505,percent
20,7,Nastia Liukin,0.15736932114133398,percent
20,7,Robert Herjavec,0.14058700893092368,percent
20,7,Noah Galloway,0.17866659325622458,percent
20,7,Chris Soules,0.12380960720328928,percent
20,8,Riker Lynch,0.181119045649595,percent
20,8,Rumer Willis,0.2974070342182562,percent
20,8,Nastia Liukin,0.1011875390563689,percent
20,8,Robert Herjavec,0.12182359566792372,percent
20,8,Noah Galloway,0.1813180994256872,percent
20,8,Chris Soules,0.11714468598216898,percent
20,9,Riker Lynch,0.2760076384217571,percent
20,9,Rumer Willis,0.32626933544697795,percent
20,9,Nastia Liukin,0.16579005220307177,percent
20,9,Noah Galloway,0.2319329739281931,percent
20,10,Riker Lynch,0.3011921641344744,percent
20,10,Rumer Willis,0.42219295388398703,percent
20,10,Noah Galloway,0.2766148819815386,percent
21,1,Gary Busey,0.027784398775270263,percent
21,1,Alexa PenaVega,0.15555811507531972,percent
21,1,Carlos PenaVega,0.0070664579089337026,percent
21,1,Victor Espinoza,0.026542011345497576,percent
21,1,Alek Skarlatos,0.03424657670661611,percent
21,1,Chaka Khan,0.049710918645138734,percent
21,1,Andy Grammer,0.05511329320461547,percent
21,1,Tamar Braxton,0.10483637522240706,percent
21,1,Nick Carter,0.08405498898252677,percent
21,1,Hayes Grier,0.18822146691654393,percent
21,1,Bindi Irwin,0.05229394310210443,percent
21,1,Kim Zolciak-Biermann,0.13236890366711596,percent
21,1,Paula Deen,0.08220255044791036,percent
21,2,Gary Busey,0.07864302712319232,percent
21,2,Alexa PenaVega,0.08150636807429999,percent
21,2,Carlos PenaVega,0.07408328453204681,percent
21,2,Victor Espinoza,0.06592815556880158,percent
21,2,Alek Skarlatos,0.0725771667120302,percent
21,2,Chaka Khan,0.07889908994790287,percent
21,2,Andy Grammer,0.07846537131723037,percent
21,2,Tamar Braxton,0.09441586034243214,percent
21,2,Nick Carter,0.08266557652147957,percent
21,2,Hayes Grier,0.08052379078673663,percent
21,2,Bindi Irwin,0.058261889234578035,percent
21,2,Kim Zolciak-Biermann,0.07436713155162981,percent
21,2,Paula Deen,0.07966328828763972,percent
21,3,Gary Busey,0.08904903910468845,percent
21,3,Alexa PenaVega,0.09821814538073077,percent
21,3,Carlos PenaVega,0.1307294888192412,percent
21,3,Alek Skarlatos,0.0025369389684572925,percent
21,3,Andy Grammer,0.06368972836842646,percent
21,3,Tamar Braxton,0.22344296151220272,percent
21,3,Nick Carter,0.034227785026078913,percent
21,3,Hayes Grier,0.15956599987236403,percent
21,3,Bindi Irwin,0.10773618398587113,percent
21,3,Paula Deen,0.09080372896193911,percent
21,4,Gary Busey,0.0730128975009553,percent
21,4,Alexa PenaVega,0.1016586534853998,percent
21,4,Carlos PenaVega,0.09594102349253832,percent
21,4,Alek Skarlatos,0.08890497861306738,percent
21,4,Andy Grammer,0.11657639588046091,percent
21,4,Tamar Braxton,0.12387142621967054,percent
21,4,Nick Carter,0.07369865635326482,percent
21,4,Hayes Grier,0.1415178144505855,percent
21,4,Bindi Irwin,0.08735511610247973,percent
21,4,Paula Deen,0.09746303790157772,percent
21,5,Alexa PenaVega,0.1300751588106766,percent
21,5,Carlos PenaVega,0.059338731260914906,percent
21,5,Alek Skarlatos,0.20823984947517607,percent
21,5,Andy Grammer,0.1426355665971673,percent
21,5,Tamar Braxton,0.083604537926777,percent
21,5,Nick Carter,0.07926695113143478,percent
21,5,Hayes Grier,0.11540438889214855,percent
21,5,Bindi Irwin,0.08573987308844148,percent
21,5,Paula Deen,0.09569494281726346,percent
21,6,Alexa PenaVega,0.1052514169668926,percent
21,6,Carlos PenaVega,0.1030982522693471,percent
21,6,Alek Skarlatos,0.12978002104556458,percent
21,6,Andy Grammer,0.11915828452382135,percent
21,6,Tamar Braxton,0.10061818687558714,percent
21,6,Nick Carter,0.13486193721195966,percent
21,6,Hayes Grier,0.09474673894962146,percent
21,6,Bindi Irwin,0.10523645899572533,percent
21,6,Paula Deen,0.1072487031614808,percent
21,7,Alexa PenaVega,0.13888075805770275,percent
21,7,Carlos PenaVega,0.11650635662308113,percent
21,7,Alek Skarlatos,0.1252225613614122,percent
21,7,Andy Grammer,0.1205963699270544,percent
21,7,Tamar Braxton,0.14004826360825362,percent
21,7,Nick Carter,0.1610947259535925,percent
21,7,Hayes Grier,0.09424813963195175,percent
21,7,Bindi Irwin,0.10340282483695172,percent
21,8,Alexa PenaVega,0.13643665360818452,percent
21,8,Carlos PenaVega,0.13778084590581702,percent
21,8,Alek Skarlatos,0.15337485072085189,percent
21,8,Andy Grammer,0.11886096635400618,percent
21,8,Tamar Braxton,0.13947310774883895,percent
21,8,Nick Carter,0.16982754905880904,percent
21,8,Bindi Irwin,0.14424602660349248,percent
21,9,Alexa PenaVega,0.11298549222747067,percent
21,9,Carlos PenaVega,0.17205048471439915,percent
21,9,Alek Skarlatos,0.15892504207772204,percent
21,9,Tamar Braxton,0.15017045843331656,percent
21,9,Nick Carter,0.22189443340818213,percent
21,9,Bindi Irwin,0.18397408913890942,percent
21,10,Carlos PenaVega,0.2584647603911965,percent
21,10,Alek Skarlatos,0.2004103464589601,percent
21,10,Nick Carter,0.24508236273048178,percent
21,10,Bindi Irwin,0.2960425304193617,percent
21,11,Carlos PenaVega,0.2283347797160528,percent
21,11,Alek Skarlatos,0.2532862172430036,percent
21,11,Nick Carter,0.24350016356814153,percent
21,11,Bindi Irwin,0.2748788394728021,percent
22,1,Mischa Barton,0.16009249551550955,percent
22,1,Kim Fields,0.07876160883574489,percent
22,1,Jodie Sweetin,0.00035169171595826864,percent
22,1,Doug Flutie,0.1720080993347453,percent
22,1,Von Miller,0.08843379225080161,percent
22,1,Antonio Brown,0.0929736308870435,percent
22,1,Paige VanZant,0.016896045416839554,percent
22,1,Geraldo Rivera,0.033909832902640415,percent
22,1,Nyle DiMarco,0.08862587776358087,percent
22,1,Ginger Zee,0.11316113714376337,percent
22,1,Wanya Morris,0.07735192549528266,percent
22,1,Marla Maples,0.07743386273808987,percent
22,2,Mischa Barton,0.09666586419199631,percent
22,2,Kim Fields,0.09414092123584933,percent
22,2,Jodie Sweetin,0.06339102336672406,percent
22,2,Doug Flutie,0.08341759462532727,percent
22,2,Von Miller,0.08288798865103944,percent
22,2,Antonio Brown,0.0829625011455932,percent
22,2,Paige VanZant,0.0886492263857222,percent
22,2,Geraldo Rivera,0.07047080974570036,percent
22,2,Nyle DiMarco,0.07576210822658444,percent
22,2,Ginger Zee,0.07631004022580011,percent
22,2,Wanya Morris,0.08919670441830879,percent
22,2,Marla Maples,0.09614521778135443,percent
22,3,Mischa Barton,0.09530886998319256,percent
22,3,Kim Fields,0.11275108565533556,percent
22,3,Jodie Sweetin,0.07855843865919256,percent
22,3,Doug Flutie,0.09090270288103436,percent
22,3,Von Miller,0.09964728516212244,percent
22,3,Antonio Brown,0.08736297613298286,percent
22,3,Paige VanZant,0.0751790747987718,percent
22,3,Nyle DiMarco,0.09913009912786731,percent
22,3,Ginger Zee,0.08845223599633208,percent
22,3,Wanya Morris,0.07787016542697828,percent
22,3,Marla Maples,0.09483706617619019,percent
22,4,Kim Fields,0.07983525000264988,percent
22,4,Jodie Sweetin,0.11758750705940889,percent
22,4,Doug Flutie,0.11425075065306613,percent
22,4,Von Miller,0.09672099910810511,percent
22,4,Antonio Brown,0.11369710643772442,percent
22,4,Paige VanZant,0.09693698813590565,percent
22,4,Nyle DiMarco,0.11385426451348538,percent
22,4,Ginger Zee,0.09065929437578889,percent
22,4,Wanya Morris,0.0995425062939056,percent
22,4,Marla Maples,0.07691533341995994,percent
22,5,Kim Fields,0.05315492580387082,percent
22,5,Jodie Sweetin,0.19153545095901614,percent
22,5,Doug Flutie,0.11096532274845977,percent
22,5,Von Miller,0.08021397414119007,percent
22,5,Antonio Brown,0.11051600566686766,percent
22,5,Paige VanZant,0.11197496637176935,percent
22,5,Nyle DiMarco,0.17575530974747705,percent
22,5,Ginger Zee,0.09242282586302174,percent
22,5,Wanya Morris,0.0734612186983272,percent
22,6,Kim Fields,0.08387364321097318,percent
22,6,Jodie Sweetin,0.13951168644326895,percent
22,6,Doug Flutie,0.09649749304263225,percent
22,6,Von Miller,0.09096558439400228,percent
22,6,Antonio Brown,0.12883767924708975,percent
22,6,Paige VanZant,0.1022973757879296,percent
22,6,Nyle DiMarco,0.1282911660411535,percent
22,6,Ginger Zee,0.1283441209667736,percent
22,6,Wanya Morris,0.10138125086617683,percent
22,7,Kim Fields,0.03294337774565724,percent
22,7,Jodie Sweetin,0.14673182632162696,percent
22,7,Von Miller,0.03293790747063326,percent
22,7,Antonio Brown,0.17091258737019469,percent
22,7,Paige VanZant,0.15165179959790517,percent
22,7,Nyle DiMarco,0.1446221667795036,percent
22,7,Ginger Zee,0.17546734996802957,percent
22,7,Wanya Morris,0.14473298474644952,percent
22,8,Jodie Sweetin,0.1104402663538108,percent
22,8,Antonio Brown,0.1509237183056467,percent
22,8,Paige VanZant,0.22060765720398667,percent
22,8,Nyle DiMarco,0.20451664621836332,percent
22,8,Ginger Zee,0.16565384415245463,percent
22,8,Wanya Morris,0.1478578677657379,percent
22,9,Antonio Brown,0.06655691566116091,percent
22,9,Paige VanZant,0.27614704478570157,percent
22,9,Nyle DiMarco,0.2919058491259059,percent
22,9,Ginger Zee,0.31625661882769285,percent
22,9,Wanya Morris,0.04913357159953885,percent
22,10,Paige VanZant,0.33586372677024734,percent
22,10,Nyle DiMarco,0.3026127590580962,percent
22,10,Ginger Zee,0.36152351417165635,percent
23,1,Jake T. Austin,0.10962055610525873,percent
23,1,Maureen McCormick,0.04742006338121953,percent
23,1,Marilu Henner,0.020558013175300434,percent
23,1,Ryan Lochte,0.008075336091607613,percent
23,1,Calvin Johnson Jr.,0.05933936498149796,percent
23,1,Laurie Hernandez,0.10690650309493892,percent
